order_id,order_date,customer_id,customer_age,customer_gender,region,product_category,product_name,quantity,price,discount,total_sales,payment_method,year,month,month_name,quarter,day_of_week,cost,profit,profit_margin,revenue
ORD100150,2023-01-03,CUST04600,23.0,Male,West,Toys,LEGO Set,1,3230.0,0,3230.0,Cash,2023,1,Jan,1,Tuesday,1679.6,1550.4,48.0,3230.0
ORD100151,2023-01-03,CUST05433,30.0,Female,South,Toys,LEGO Set,1,3580.0,0,3580.0,UPI,2023,1,Jan,1,Tuesday,1861.6,1718.4,48.0,3580.0
ORD100152,2023-01-03,CUST03292,26.0,Male,West,Clothing,T-Shirt,1,910.0,10,819.0,Credit Card,2023,1,Jan,1,Tuesday,368.55,450.45,55.0,819.0
ORD100153,2023-01-03,CUST07660,18.0,Male,North,Clothing,Dress,2,2440.0,20,3904.0,Credit Card,2023,1,Jan,1,Tuesday,1756.8,2147.2,55.0,3904.0
ORD100154,2023-01-03,CUST05167,34.0,Male,South,Beauty,Perfume,1,2230.0,10,2007.0,Credit Card,2023,1,Jan,1,Tuesday,802.8,1204.2,60.0,2007.0
ORD100155,2023-01-03,CUST01125,65.0,Male,West,Home & Garden,Sofa,1,21430.0,0,21430.0,Cash,2023,1,Jan,1,Tuesday,10715.0,10715.0,50.0,21430.0
ORD100156,2023-01-03,CUST04252,35.0,Male,North,Electronics,Tablet,1,33770.0,0,33770.0,Debit Card,2023,1,Jan,1,Tuesday,20262.0,13508.0,40.0,33770.0
ORD100157,2023-01-03,CUST03564,25.0,Male,North,Food & Grocery,Organic Tea,1,440.0,10,396.0,UPI,2023,1,Jan,1,Tuesday,217.8,178.2,45.0,396.0
ORD100158,2023-01-03,CUST04106,35.0,Male,West,Electronics,Headphones,5,4900.0,0,24500.0,Net Banking,2023,1,Jan,1,Tuesday,14700.0,9800.0,40.0,24500.0
ORD100159,2023-01-03,CUST05118,21.0,Female,North,Electronics,Headphones,1,5520.0,0,5520.0,UPI,2023,1,Jan,1,Tuesday,3312.0,2208.0,40.0,5520.0
ORD100160,2023-01-03,CUST01661,27.0,Female,Central,Electronics,Laptop,1,74330.0,0,74330.0,Credit Card,2023,1,Jan,1,Tuesday,44598.0,29732.0,40.0,74330.0
ORD100161,2023-01-03,CUST04439,29.0,Male,North,Books,Biography,2,480.0,5,912.0,UPI,2023,1,Jan,1,Tuesday,319.2,592.8,65.0,912.0
ORD100162,2023-01-03,CUST01116,28.0,Female,West,Books,Self-Help Book,2,410.0,5,779.0,UPI,2023,1,Jan,1,Tuesday,272.65,506.35,65.0,779.0
ORD100163,2023-01-03,CUST02978,31.0,Male,East,Clothing,Sneakers,1,3880.0,0,3880.0,Credit Card,2023,1,Jan,1,Tuesday,1746.0,2134.0,55.0,3880.0
ORD100164,2023-01-03,CUST03881,43.0,Female,West,Clothing,Sneakers,1,3730.0,0,3730.0,Cash,2023,1,Jan,1,Tuesday,1678.5,2051.5,55.0,3730.0
ORD100165,2023-01-03,CUST01675,30.0,Female,West,Clothing,Dress,1,2270.0,0,2270.0,Credit Card,2023,1,Jan,1,Tuesday,1021.5,1248.5,55.0,2270.0
ORD100166,2023-01-03,CUST07722,31.0,Male,South,Beauty,Sunscreen,2,340.0,5,646.0,UPI,2023,1,Jan,1,Tuesday,258.4,387.6,60.0,646.0
ORD100167,2023-01-03,CUST07171,18.0,Male,Central,Electronics,Smartwatch,1,10460.0,5,9937.0,Cash,2023,1,Jan,1,Tuesday,5962.2,3974.8,40.0,9937.0
ORD100168,2023-01-03,CUST07379,19.0,Male,East,Food & Grocery,Olive Oil,1,540.0,0,540.0,Debit Card,2023,1,Jan,1,Tuesday,297.0,243.0,45.0,540.0
ORD100169,2023-01-03,CUST05552,35.0,Female,Central,Clothing,Sneakers,1,3690.0,15,3136.5,Net Banking,2023,1,Jan,1,Tuesday,1411.42,1725.08,55.0,3136.5
ORD100170,2023-01-03,CUST06074,48.0,Female,South,Food & Grocery,Energy Drink,2,170.0,5,323.0,UPI,2023,1,Jan,1,Tuesday,177.65,145.35,45.0,323.0
ORD100171,2023-01-03,CUST05502,32.0,Male,East,Electronics,Smartwatch,3,11770.0,10,31779.0,Debit Card,2023,1,Jan,1,Tuesday,19067.4,12711.6,40.0,31779.0
ORD100172,2023-01-03,CUST04724,34.0,Female,East,Beauty,Lipstick,2,650.0,15,1105.0,UPI,2023,1,Jan,1,Tuesday,442.0,663.0,60.0,1105.0
ORD100173,2023-01-03,CUST02517,18.0,Male,East,Clothing,Dress,1,2270.0,20,1816.0,Debit Card,2023,1,Jan,1,Tuesday,817.2,998.8,55.0,1816.0
ORD100174,2023-01-03,CUST05296,25.0,Female,West,Electronics,Laptop,1,71170.0,20,56936.0,Credit Card,2023,1,Jan,1,Tuesday,34161.6,22774.4,40.0,56936.0
ORD100175,2023-01-03,CUST06700,37.0,Male,South,Toys,Action Figure,4,720.0,5,2736.0,Cash,2023,1,Jan,1,Tuesday,1422.72,1313.28,48.0,2736.0
ORD100176,2023-01-03,CUST05327,49.0,Other,North,Toys,LEGO Set,1,3890.0,10,3501.0,UPI,2023,1,Jan,1,Tuesday,1820.52,1680.48,48.0,3501.0
ORD100177,2023-01-03,CUST05893,37.0,Female,North,Home & Garden,Bedsheet,1,1310.0,0,1310.0,UPI,2023,1,Jan,1,Tuesday,655.0,655.0,50.0,1310.0
ORD100178,2023-01-03,CUST02975,33.0,Female,East,Beauty,Perfume,1,2270.0,20,1816.0,Cash,2023,1,Jan,1,Tuesday,726.4,1089.6,60.0,1816.0
ORD100179,2023-01-03,CUST06691,38.0,Male,Central,Sports,Tennis Racket,4,3010.0,0,12040.0,UPI,2023,1,Jan,1,Tuesday,5779.2,6260.8,52.0,12040.0
ORD100180,2023-01-03,CUST07998,22.0,Male,East,Toys,Action Figure,3,900.0,15,2295.0,Debit Card,2023,1,Jan,1,Tuesday,1193.4,1101.6,48.0,2295.0
ORD100181,2023-01-04,CUST04680,23.0,Female,South,Clothing,Dress,1,2370.0,5,2251.5,Net Banking,2023,1,Jan,1,Wednesday,1013.18,1238.32,55.0,2251.5
ORD100182,2023-01-04,CUST06012,32.0,Female,West,Sports,Cycling Gear,1,6940.0,0,6940.0,UPI,2023,1,Jan,1,Wednesday,3331.2,3608.8,52.0,6940.0
ORD100183,2023-01-04,CUST01879,21.0,Female,South,Home & Garden,Plant Pot,1,860.0,5,817.0,Credit Card,2023,1,Jan,1,Wednesday,408.5,408.5,50.0,817.0
ORD100184,2023-01-04,CUST04916,43.0,Male,West,Clothing,Jeans,2,1900.0,10,3420.0,UPI,2023,1,Jan,1,Wednesday,1539.0,1881.0,55.0,3420.0
ORD100185,2023-01-04,CUST05137,46.0,Female,North,Toys,Board Game,1,1230.0,20,984.0,Credit Card,2023,1,Jan,1,Wednesday,511.68,472.32,48.0,984.0
ORD100186,2023-01-04,CUST06224,31.0,Male,North,Electronics,Smartphone,2,51230.0,0,102460.0,EMI,2023,1,Jan,1,Wednesday,61476.0,40984.0,40.0,102460.0
ORD100187,2023-01-04,CUST06935,44.0,Male,North,Electronics,Smartwatch,1,12590.0,20,10072.0,UPI,2023,1,Jan,1,Wednesday,6043.2,4028.8,40.0,10072.0
ORD100188,2023-01-04,CUST04944,52.0,Unknown,North,Sports,Cycling Gear,1,8200.0,15,6970.0,Credit Card,2023,1,Jan,1,Wednesday,3345.6,3624.4,52.0,6970.0
ORD100189,2023-01-04,CUST02739,39.0,Male,North,Books,Self-Help Book,1,400.0,10,360.0,Debit Card,2023,1,Jan,1,Wednesday,126.0,234.0,65.0,360.0
ORD100190,2023-01-04,CUST07293,45.0,Female,Central,Electronics,Camera,1,34190.0,0,34190.0,UPI,2023,1,Jan,1,Wednesday,20514.0,13676.0,40.0,34190.0
ORD100191,2023-01-04,CUST06630,34.0,Female,East,Home & Garden,Plant Pot,1,680.0,15,578.0,Debit Card,2023,1,Jan,1,Wednesday,289.0,289.0,50.0,578.0
ORD100192,2023-01-04,CUST01759,45.0,Female,East,Food & Grocery,Protein Bar,1,200.0,10,180.0,Debit Card,2023,1,Jan,1,Wednesday,99.0,81.0,45.0,180.0
ORD100193,2023-01-04,CUST05035,33.0,Female,Central,Clothing,Sneakers,1,3910.0,5,3714.5,Debit Card,2023,1,Jan,1,Wednesday,1671.53,2042.97,55.0,3714.5
ORD100194,2023-01-04,CUST04400,26.0,Male,West,Books,Cookbook,2,520.0,20,832.0,UPI,2023,1,Jan,1,Wednesday,291.2,540.8,65.0,832.0
ORD100195,2023-01-04,CUST02118,43.0,Male,South,Beauty,Face Cream,2,800.0,10,1440.0,Debit Card,2023,1,Jan,1,Wednesday,576.0,864.0,60.0,1440.0
ORD100196,2023-01-04,CUST07193,37.0,Male,West,Home & Garden,Kitchen Set,1,8800.0,0,8800.0,Net Banking,2023,1,Jan,1,Wednesday,4400.0,4400.0,50.0,8800.0
ORD100197,2023-01-04,CUST06807,44.0,Other,North,Food & Grocery,Organic Tea,1,370.0,0,370.0,UPI,2023,1,Jan,1,Wednesday,203.5,166.5,45.0,370.0
ORD100198,2023-01-04,CUST06953,26.0,Female,West,Beauty,Perfume,2,2720.0,15,4624.0,Debit Card,2023,1,Jan,1,Wednesday,1849.6,2774.4,60.0,4624.0
ORD100199,2023-01-04,CUST02462,38.0,Male,North,Home & Garden,Plant Pot,1,720.0,0,720.0,UPI,2023,1,Jan,1,Wednesday,360.0,360.0,50.0,720.0
ORD100200,2023-01-04,CUST07691,46.0,Female,North,Sports,Running Shoes,3,5670.0,0,17010.0,Debit Card,2023,1,Jan,1,Wednesday,8164.8,8845.2,52.0,17010.0
ORD100201,2023-01-04,CUST04018,29.0,Male,Central,Beauty,Lipstick,1,590.0,5,560.5,Credit Card,2023,1,Jan,1,Wednesday,224.2,336.3,60.0,560.5
ORD100202,2023-01-04,CUST03844,44.0,Male,South,Sports,Running Shoes,2,4740.0,15,8058.0,Debit Card,2023,1,Jan,1,Wednesday,3867.84,4190.16,52.0,8058.0
ORD100203,2023-01-04,CUST07753,53.0,Female,East,Toys,Remote Car,1,1650.0,20,1320.0,Credit Card,2023,1,Jan,1,Wednesday,686.4,633.6,48.0,1320.0
ORD100204,2023-01-04,CUST07776,27.0,Male,East,Clothing,Jeans,2,1860.0,0,3720.0,Credit Card,2023,1,Jan,1,Wednesday,1674.0,2046.0,55.0,3720.0
ORD100205,2023-01-04,CUST07193,38.0,Female,West,Clothing,Dress,1,1880.0,20,1504.0,Credit Card,2023,1,Jan,1,Wednesday,676.8,827.2,55.0,1504.0
ORD100206,2023-01-04,CUST02544,56.0,Male,North,Clothing,Dress,1,1990.0,10,1791.0,Debit Card,2023,1,Jan,1,Wednesday,805.95,985.05,55.0,1791.0
ORD100207,2023-01-04,CUST03493,18.0,Female,Central,Electronics,Smartphone,2,40150.0,20,64240.0,Cash,2023,1,Jan,1,Wednesday,38544.0,25696.0,40.0,64240.0
ORD100208,2023-01-04,CUST06636,39.0,Male,East,Electronics,Laptop,3,68040.0,15,173502.0,UPI,2023,1,Jan,1,Wednesday,104101.2,69400.8,40.0,173502.0
ORD100209,2023-01-04,CUST06126,43.0,Male,East,Toys,Action Figure,3,790.0,5,2251.5,Net Banking,2023,1,Jan,1,Wednesday,1170.78,1080.72,48.0,2251.5
ORD100210,2023-01-04,CUST04108,35.0,Female,East,Books,Science Textbook,1,780.0,10,702.0,UPI,2023,1,Jan,1,Wednesday,245.7,456.3,65.0,702.0
ORD100211,2023-01-04,CUST02916,61.0,Female,Central,Books,Cookbook,1,470.0,25,352.5,EMI,2023,1,Jan,1,Wednesday,123.37,229.13,65.0,352.5
ORD100212,2023-01-04,CUST04317,40.0,Female,North,Books,Biography,1,390.0,10,351.0,UPI,2023,1,Jan,1,Wednesday,122.85,228.15,65.0,351.0
ORD100213,2023-01-04,CUST04570,51.0,Male,Central,Toys,Puzzle,1,630.0,5,598.5,UPI,2023,1,Jan,1,Wednesday,311.22,287.28,48.0,598.5
ORD100214,2023-01-04,CUST05610,45.0,Male,West,Home & Garden,Sofa,1,27340.0,5,25973.0,Net Banking,2023,1,Jan,1,Wednesday,12986.5,12986.5,50.0,25973.0
ORD100215,2023-01-04,CUST06774,52.0,Male,South,Toys,Action Figure,1,820.0,0,820.0,UPI,2023,1,Jan,1,Wednesday,426.4,393.6,48.0,820.0
ORD100216,2023-01-04,CUST01594,37.0,Male,West,Clothing,T-Shirt,1,920.0,30,644.0,Credit Card,2023,1,Jan,1,Wednesday,289.8,354.2,55.0,644.0
ORD100217,2023-01-04,CUST04952,19.0,Male,East,Food & Grocery,Protein Bar,1,170.0,10,153.0,EMI,2023,1,Jan,1,Wednesday,84.15,68.85,45.0,153.0
ORD100218,2023-01-04,CUST01770,41.0,Male,East,Beauty,Sunscreen,1,360.0,0,360.0,Debit Card,2023,1,Jan,1,Wednesday,144.0,216.0,60.0,360.0
ORD100219,2023-01-04,CUST01339,18.0,Male,Central,Clothing,Sneakers,1,3790.0,0,3790.0,Net Banking,2023,1,Jan,1,Wednesday,1705.5,2084.5,55.0,3790.0
ORD100220,2023-01-04,CUST06454,30.0,Male,North,Sports,Cycling Gear,1,7320.0,15,6222.0,UPI,2023,1,Jan,1,Wednesday,2986.56,3235.44,52.0,6222.0
ORD100221,2023-01-04,CUST05709,29.0,Male,Central,Sports,Dumbbell Set,1,6660.0,20,5328.0,Debit Card,2023,1,Jan,1,Wednesday,2557.44,2770.56,52.0,5328.0
ORD100222,2023-01-04,CUST05493,30.0,Other,West,Electronics,Laptop,1,85000.0,5,80750.0,Net Banking,2023,1,Jan,1,Wednesday,48450.0,32300.0,40.0,80750.0
ORD100223,2023-01-04,CUST01003,34.0,Male,South,Sports,Dumbbell Set,1,5370.0,25,4027.5,Credit Card,2023,1,Jan,1,Wednesday,1933.2,2094.3,52.0,4027.5
ORD100224,2023-01-04,CUST07562,34.0,Female,West,Clothing,Jacket,1,3410.0,0,3410.0,Debit Card,2023,1,Jan,1,Wednesday,1534.5,1875.5,55.0,3410.0
ORD100225,2023-01-04,CUST02927,59.0,Male,North,Electronics,Headphones,1,5340.0,15,4539.0,Credit Card,2023,1,Jan,1,Wednesday,2723.4,1815.6,40.0,4539.0
ORD100226,2023-01-04,CUST01674,34.0,Male,East,Food & Grocery,Olive Oil,1,560.0,0,560.0,Credit Card,2023,1,Jan,1,Wednesday,308.0,252.0,45.0,560.0
ORD100227,2023-01-04,CUST05419,18.0,Female,West,Books,Biography,1,500.0,0,500.0,Credit Card,2023,1,Jan,1,Wednesday,175.0,325.0,65.0,500.0
ORD100228,2023-01-04,CUST04619,27.0,Female,North,Toys,Puzzle,1,540.0,10,486.0,UPI,2023,1,Jan,1,Wednesday,252.72,233.28,48.0,486.0
ORD100229,2023-01-04,CUST04149,45.0,Female,East,Books,Self-Help Book,2,350.0,0,700.0,UPI,2023,1,Jan,1,Wednesday,245.0,455.0,65.0,700.0
ORD100230,2023-01-04,CUST05779,18.0,Male,North,Clothing,Dress,2,2040.0,0,4080.0,Debit Card,2023,1,Jan,1,Wednesday,1836.0,2244.0,55.0,4080.0
ORD100231,2023-01-04,CUST04778,30.0,Female,West,Sports,Running Shoes,1,5010.0,0,5010.0,UPI,2023,1,Jan,1,Wednesday,2404.8,2605.2,52.0,5010.0
ORD100232,2023-01-04,CUST06624,44.0,Male,South,Books,Cookbook,1,570.0,0,570.0,Credit Card,2023,1,Jan,1,Wednesday,199.5,370.5,65.0,570.0
ORD100233,2023-01-04,CUST06139,31.0,Male,South,Food & Grocery,Energy Drink,1,170.0,15,144.5,UPI,2023,1,Jan,1,Wednesday,79.48,65.02,45.0,144.5
ORD100234,2023-01-04,CUST04911,28.0,Female,South,Clothing,Sneakers,1,3970.0,20,3176.0,Net Banking,2023,1,Jan,1,Wednesday,1429.2,1746.8,55.0,3176.0
ORD100235,2023-01-04,CUST04325,50.0,Male,West,Toys,Remote Car,1,1640.0,0,1640.0,EMI,2023,1,Jan,1,Wednesday,852.8,787.2,48.0,1640.0
ORD100236,2023-01-04,CUST04256,32.0,Female,North,Food & Grocery,Protein Bar,1,220.0,0,220.0,Cash,2023,1,Jan,1,Wednesday,121.0,99.0,45.0,220.0
ORD100237,2023-01-04,CUST04839,22.0,Male,North,Books,Science Textbook,1,790.0,0,790.0,UPI,2023,1,Jan,1,Wednesday,276.5,513.5,65.0,790.0
ORD100238,2023-01-04,CUST07198,45.0,Male,South,Food & Grocery,Organic Tea,1,370.0,20,296.0,Debit Card,2023,1,Jan,1,Wednesday,162.8,133.2,45.0,296.0
ORD100239,2023-01-04,CUST07130,48.0,Female,West,Home & Garden,Sofa,2,27720.0,0,55440.0,Debit Card,2023,1,Jan,1,Wednesday,27720.0,27720.0,50.0,55440.0
ORD100240,2023-01-04,CUST05877,37.0,Unknown,North,Food & Grocery,Organic Tea,1,400.0,15,340.0,Credit Card,2023,1,Jan,1,Wednesday,187.0,153.0,45.0,340.0
ORD100241,2023-01-04,CUST07712,28.0,Male,East,Beauty,Lipstick,1,530.0,0,530.0,Debit Card,2023,1,Jan,1,Wednesday,212.0,318.0,60.0,530.0
ORD100242,2023-01-04,CUST01339,24.0,Male,West,Electronics,Laptop,1,79990.0,5,75990.5,Debit Card,2023,1,Jan,1,Wednesday,45594.3,30396.2,40.0,75990.5
ORD100243,2023-01-04,CUST07157,28.0,Female,East,Food & Grocery,Olive Oil,1,560.0,5,532.0,UPI,2023,1,Jan,1,Wednesday,292.6,239.4,45.0,532.0
ORD100244,2023-01-04,CUST02074,19.0,Male,East,Home & Garden,Lamp,1,2050.0,0,2050.0,UPI,2023,1,Jan,1,Wednesday,1025.0,1025.0,50.0,2050.0
ORD100245,2023-01-04,CUST02894,29.0,Female,East,Home & Garden,Bedsheet,1,1640.0,10,1476.0,UPI,2023,1,Jan,1,Wednesday,738.0,738.0,50.0,1476.0
ORD100246,2023-01-05,CUST05153,41.0,Other,North,Sports,Dumbbell Set,1,5730.0,5,5443.5,UPI,2023,1,Jan,1,Thursday,2612.88,2830.62,52.0,5443.5
ORD100247,2023-01-05,CUST02400,43.0,Female,Central,Electronics,Tablet,1,31640.0,5,30058.0,Debit Card,2023,1,Jan,1,Thursday,18034.8,12023.2,40.0,30058.0
ORD100248,2023-01-05,CUST04190,35.0,Female,North,Home & Garden,Curtains,2,3410.0,0,6820.0,Debit Card,2023,1,Jan,1,Thursday,3410.0,3410.0,50.0,6820.0
ORD100249,2023-01-05,CUST02914,39.0,Female,East,Toys,Puzzle,2,670.0,5,1273.0,Credit Card,2023,1,Jan,1,Thursday,661.96,611.04,48.0,1273.0
ORD100250,2023-01-05,CUST04848,32.0,Female,South,Electronics,Camera,1,39440.0,15,33524.0,UPI,2023,1,Jan,1,Thursday,20114.4,13409.6,40.0,33524.0
ORD100251,2023-01-05,CUST03902,26.0,Female,West,Clothing,Jacket,2,3870.0,0,7740.0,Debit Card,2023,1,Jan,1,Thursday,3483.0,4257.0,55.0,7740.0
ORD100252,2023-01-05,CUST05559,30.0,Female,West,Electronics,Headphones,2,4290.0,20,6864.0,Credit Card,2023,1,Jan,1,Thursday,4118.4,2745.6,40.0,6864.0
ORD100253,2023-01-05,CUST03607,48.0,Female,East,Home & Garden,Sofa,1,24630.0,0,24630.0,Credit Card,2023,1,Jan,1,Thursday,12315.0,12315.0,50.0,24630.0
ORD100254,2023-01-05,CUST07554,18.0,Female,North,Beauty,Sunscreen,1,420.0,15,357.0,UPI,2023,1,Jan,1,Thursday,142.8,214.2,60.0,357.0
ORD100255,2023-01-05,CUST05807,21.0,Female,North,Beauty,Perfume,1,2450.0,10,2205.0,UPI,2023,1,Jan,1,Thursday,882.0,1323.0,60.0,2205.0
ORD100256,2023-01-05,CUST06019,29.0,Male,East,Food & Grocery,Nuts & Dry Fruits,1,520.0,5,494.0,Credit Card,2023,1,Jan,1,Thursday,271.7,222.3,45.0,494.0
ORD100257,2023-01-05,CUST06073,21.0,Male,North,Books,Science Textbook,1,960.0,0,960.0,UPI,2023,1,Jan,1,Thursday,336.0,624.0,65.0,960.0
ORD100258,2023-01-05,CUST03721,40.0,Male,Central,Clothing,Jeans,1,1780.0,0,1780.0,Net Banking,2023,1,Jan,1,Thursday,801.0,979.0,55.0,1780.0
ORD100259,2023-01-05,CUST05609,18.0,Male,North,Food & Grocery,Energy Drink,1,130.0,5,123.5,UPI,2023,1,Jan,1,Thursday,67.93,55.57,45.0,123.5
ORD100260,2023-01-05,CUST05169,49.0,Female,South,Beauty,Hair Serum,2,680.0,20,1088.0,Debit Card,2023,1,Jan,1,Thursday,435.2,652.8,60.0,1088.0
ORD100261,2023-01-05,CUST02328,58.0,Female,West,Sports,Tennis Racket,2,3810.0,25,5715.0,Debit Card,2023,1,Jan,1,Thursday,2743.2,2971.8,52.0,5715.0
ORD100262,2023-01-05,CUST03855,37.0,Male,East,Beauty,Face Cream,1,680.0,20,544.0,Debit Card,2023,1,Jan,1,Thursday,217.6,326.4,60.0,544.0
ORD100263,2023-01-05,CUST01250,27.0,Female,South,Food & Grocery,Nuts & Dry Fruits,1,600.0,0,600.0,Cash,2023,1,Jan,1,Thursday,330.0,270.0,45.0,600.0
ORD100264,2023-01-05,CUST04079,46.0,Male,South,Beauty,Sunscreen,3,450.0,0,1350.0,Net Banking,2023,1,Jan,1,Thursday,540.0,810.0,60.0,1350.0
ORD100265,2023-01-05,CUST03114,31.0,Female,East,Clothing,Jeans,1,1780.0,15,1513.0,UPI,2023,1,Jan,1,Thursday,680.85,832.15,55.0,1513.0
ORD100266,2023-01-05,CUST06344,24.0,Male,East,Beauty,Perfume,1,2790.0,25,2092.5,Credit Card,2023,1,Jan,1,Thursday,837.0,1255.5,60.0,2092.5
ORD100267,2023-01-05,CUST05509,35.0,Female,South,Electronics,Headphones,2,4260.0,0,8520.0,Cash,2023,1,Jan,1,Thursday,5112.0,3408.0,40.0,8520.0
ORD100268,2023-01-05,CUST07707,18.0,Male,West,Home & Garden,Bedsheet,1,1540.0,5,1463.0,UPI,2023,1,Jan,1,Thursday,731.5,731.5,50.0,1463.0
ORD100269,2023-01-05,CUST03854,26.0,Male,South,Home & Garden,Sofa,3,23110.0,15,58930.5,Net Banking,2023,1,Jan,1,Thursday,29465.25,29465.25,50.0,58930.5
ORD100270,2023-01-05,CUST06702,25.0,Female,South,Electronics,Laptop,1,71850.0,5,68257.5,Net Banking,2023,1,Jan,1,Thursday,40954.5,27303.0,40.0,68257.5
ORD100271,2023-01-05,CUST01492,33.0,Male,Central,Electronics,Smartphone,1,48400.0,15,41140.0,Credit Card,2023,1,Jan,1,Thursday,24684.0,16456.0,40.0,41140.0
ORD100272,2023-01-05,CUST02022,18.0,Male,North,Electronics,Camera,1,45750.0,0,45750.0,Credit Card,2023,1,Jan,1,Thursday,27450.0,18300.0,40.0,45750.0
ORD100273,2023-01-05,CUST04301,23.0,Male,Central,Books,Science Textbook,1,870.0,15,739.5,UPI,2023,1,Jan,1,Thursday,258.82,480.68,65.0,739.5
ORD100274,2023-01-05,CUST07744,28.0,Male,East,Toys,Board Game,1,1250.0,5,1187.5,Debit Card,2023,1,Jan,1,Thursday,617.5,570.0,48.0,1187.5
ORD100275,2023-01-05,CUST04446,40.0,Other,Central,Food & Grocery,Nuts & Dry Fruits,1,580.0,10,522.0,Debit Card,2023,1,Jan,1,Thursday,287.1,234.9,45.0,522.0
ORD100276,2023-01-05,CUST05737,35.0,Male,Central,Clothing,Dress,1,1930.0,0,1930.0,UPI,2023,1,Jan,1,Thursday,868.5,1061.5,55.0,1930.0
ORD100277,2023-01-05,CUST02533,54.0,Male,East,Sports,Running Shoes,2,5120.0,10,9216.0,UPI,2023,1,Jan,1,Thursday,4423.68,4792.32,52.0,9216.0
ORD100278,2023-01-05,CUST01961,24.0,Male,North,Food & Grocery,Olive Oil,2,510.0,15,867.0,Debit Card,2023,1,Jan,1,Thursday,476.85,390.15,45.0,867.0
ORD100279,2023-01-05,CUST02486,45.0,Male,Central,Electronics,Tablet,1,31820.0,5,30229.0,Debit Card,2023,1,Jan,1,Thursday,18137.4,12091.6,40.0,30229.0
ORD100280,2023-01-05,CUST07414,45.0,Female,West,Beauty,Lipstick,3,620.0,25,1395.0,UPI,2023,1,Jan,1,Thursday,558.0,837.0,60.0,1395.0
ORD100281,2023-01-05,CUST04002,37.0,Male,North,Beauty,Sunscreen,2,350.0,0,700.0,Cash,2023,1,Jan,1,Thursday,280.0,420.0,60.0,700.0
ORD100282,2023-01-05,CUST04417,36.0,Female,North,Electronics,Smartwatch,2,12180.0,10,21924.0,UPI,2023,1,Jan,1,Thursday,13154.4,8769.6,40.0,21924.0
ORD100283,2023-01-05,CUST06917,38.0,Female,Central,Toys,Board Game,1,1020.0,20,816.0,UPI,2023,1,Jan,1,Thursday,424.32,391.68,48.0,816.0
ORD100284,2023-01-05,CUST03125,23.0,Male,East,Toys,Action Figure,1,730.0,20,584.0,Cash,2023,1,Jan,1,Thursday,303.68,280.32,48.0,584.0
ORD100285,2023-01-05,CUST01132,46.0,Female,East,Electronics,Smartphone,1,38380.0,10,34542.0,UPI,2023,1,Jan,1,Thursday,20725.2,13816.8,40.0,34542.0
ORD100286,2023-01-05,CUST06543,35.0,Male,East,Electronics,Smartphone,1,46430.0,20,37144.0,UPI,2023,1,Jan,1,Thursday,22286.4,14857.6,40.0,37144.0
ORD100287,2023-01-05,CUST04476,20.0,Male,West,Electronics,Smartwatch,2,13040.0,0,26080.0,Debit Card,2023,1,Jan,1,Thursday,15648.0,10432.0,40.0,26080.0
ORD100288,2023-01-05,CUST05799,49.0,Male,North,Clothing,Sneakers,1,4490.0,10,4041.0,Credit Card,2023,1,Jan,1,Thursday,1818.45,2222.55,55.0,4041.0
ORD100289,2023-01-05,CUST02386,33.0,Male,North,Sports,Yoga Mat,1,1150.0,30,805.0,UPI,2023,1,Jan,1,Thursday,386.4,418.6,52.0,805.0
ORD100290,2023-01-05,CUST07919,35.0,Male,West,Sports,Running Shoes,1,4270.0,30,2989.0,UPI,2023,1,Jan,1,Thursday,1434.72,1554.28,52.0,2989.0
ORD100291,2023-01-05,CUST04845,18.0,Female,West,Clothing,Formal Shirt,1,1710.0,10,1539.0,EMI,2023,1,Jan,1,Thursday,692.55,846.45,55.0,1539.0
ORD100292,2023-01-05,CUST04673,34.0,Male,Central,Food & Grocery,Protein Bar,1,180.0,0,180.0,UPI,2023,1,Jan,1,Thursday,99.0,81.0,45.0,180.0
ORD100293,2023-01-05,CUST05291,50.0,Female,North,Clothing,T-Shirt,1,730.0,0,730.0,UPI,2023,1,Jan,1,Thursday,328.5,401.5,55.0,730.0
ORD100294,2023-01-05,CUST04897,27.0,Female,North,Electronics,Tablet,1,27980.0,20,22384.0,EMI,2023,1,Jan,1,Thursday,13430.4,8953.6,40.0,22384.0
ORD100295,2023-01-05,CUST03739,19.0,Male,East,Clothing,Formal Shirt,1,1610.0,20,1288.0,UPI,2023,1,Jan,1,Thursday,579.6,708.4,55.0,1288.0
ORD100296,2023-01-05,CUST07045,40.0,Female,West,Sports,Running Shoes,2,4870.0,0,9740.0,Net Banking,2023,1,Jan,1,Thursday,4675.2,5064.8,52.0,9740.0
ORD100297,2023-01-05,CUST07882,18.0,Female,South,Home & Garden,Lamp,2,1870.0,25,2805.0,Debit Card,2023,1,Jan,1,Thursday,1402.5,1402.5,50.0,2805.0
ORD100298,2023-01-05,CUST04000,42.0,Female,South,Clothing,T-Shirt,1,870.0,0,870.0,Credit Card,2023,1,Jan,1,Thursday,391.5,478.5,55.0,870.0
ORD100299,2023-01-05,CUST02882,32.0,Male,North,Electronics,Tablet,1,26860.0,0,26860.0,Net Banking,2023,1,Jan,1,Thursday,16116.0,10744.0,40.0,26860.0
